customer_id,age,city,account_length_months,contract_type,monthly_minutes,monthly_data_gb,monthly_sms,monthly_charge,late_payments,international_calls,customer_service_calls,device_age_months,churned,is_fraud
CUST_004798,32,Sekondi-Takoradi,9,Prepaid,625,3.17,44,61.99,0,4,0,47,0,0
CUST_004799,18,Kumasi,2,Prepaid,52,0.33,58,29.06,0,2,0,15,0,0
CUST_004800,18,Koforidua,66,Postpaid,332,5.11,52,52.02,0,0,0,27,1,0
CUST_004801,18,Sekondi-Takoradi,2,Postpaid,643,25.52,46,107.79,0,4,1,12,1,0
CUST_004802,18,Tema,6,Prepaid,318,3.53,38,46.76,0,3,1,11,0,0
CUST_004803,53,Accra,37,Postpaid,805,0.85,71,69.05,0,0,0,1,0,0
CUST_004804,24,Accra,48,Prepaid,41,7.97,54,43.39,1,1,2,4,0,0
CUST_004805,47,Sunyani,9,Postpaid,1762,1.31,60,116.72,2,0,1,1,0,0
CUST_004806,52,Obuasi,2,Prepaid,937,1.08,57,74.71,0,1,0,3,1,0
CUST_004807,40,Accra,34,Postpaid,26,3.95,51,34.3,0,3,2,41,0,0
CUST_004808,37,Accra,8,Prepaid,246,5.03,38,46.16,0,0,2,2,0,1
CUST_004809,36,Accra,18,Prepaid,183,4.44,46,42.63,0,0,0,4,0,0
CUST_004810,37,Accra,2,Postpaid,4371,6.13,46,255.41,0,1,0,7,0,0
CUST_004811,29,Sekondi-Takoradi,12,Postpaid,1535,21.67,43,144.39,0,0,1,1,0,0
CUST_004812,26,Accra,11,Postpaid,1220,10.96,55,108.42,0,0,2,44,0,0
CUST_004813,23,Accra,36,Prepaid,922,2.07,42,74.44,0,0,0,8,1,0
CUST_004814,47,Accra,8,Prepaid,479,2.14,57,53.93,1,1,1,4,0,0
CUST_004815,35,Kumasi,11,Prepaid,164,0.18,62,34.76,1,0,1,18,0,0
CUST_004816,65,Sunyani,1,Prepaid,553,2.93,52,58.71,0,4,1,56,1,0
CUST_004817,50,Accra,2,Postpaid,696,0.11,50,60.02,0,1,0,17,0,0
CUST_004818,36,Obuasi,9,Postpaid,1172,0.1,49,83.7,0,1,0,5,1,0
CUST_004819,48,Tema,1,Prepaid,522,1.03,47,52.86,1,3,1,19,1,0
CUST_004820,30,Kumasi,34,Prepaid,652,6.63,56,71.46,1,1,0,42,0,0
CUST_004821,30,Accra,18,Postpaid,343,1.12,64,45.79,0,1,0,3,0,0
CUST_004822,36,Accra,23,Postpaid,677,1.54,41,61.03,0,0,0,39,0,0
CUST_004823,31,Accra,34,Postpaid,506,4.06,40,57.42,0,0,3,12,0,0
CUST_004824,35,Kumasi,18,Prepaid,442,1.73,42,49.76,0,0,0,15,0,0
CUST_004825,26,Cape Coast,20,Postpaid,264,5.56,50,49.32,1,0,0,4,0,0
CUST_004826,61,Tamale,4,Postpaid,108,0.56,47,31.22,0,4,1,4,0,0
CUST_004827,36,Kumasi,12,Postpaid,1037,4.3,54,85.85,0,0,0,26,0,0
CUST_004828,18,Kumasi,21,Postpaid,1299,13.08,46,115.71,1,8,1,5,0,0
CUST_004829,35,Cape Coast,32,Prepaid,599,0.73,55,56.91,1,1,0,33,0,0
CUST_004830,31,Accra,44,Postpaid,523,8.21,49,67.47,3,0,0,18,0,0
CUST_004831,30,Accra,1,Prepaid,219,19.97,59,76.79,0,2,3,3,0,0
CUST_004832,58,Tamale,21,Prepaid,335,1.71,48,44.97,1,0,1,7,0,0
CUST_004833,37,Cape Coast,14,Prepaid,123,2.11,49,35.27,0,1,1,60,0,0
CUST_004834,38,Kumasi,4,Postpaid,410,6.36,55,58.72,0,0,2,21,0,0
CUST_004835,42,Tamale,21,Prepaid,3255,4.91,41,196.67,0,1,2,11,1,0
CUST_004836,55,Tamale,9,Prepaid,509,11.57,56,74.19,0,0,2,10,0,0
CUST_004837,44,Accra,45,Postpaid,636,3.04,46,62.48,0,0,1,5,0,0
CUST_004838,34,Sekondi-Takoradi,1,Prepaid,891,0.67,51,70.99,1,3,2,56,0,0
CUST_004839,23,Cape Coast,39,Prepaid,659,13.19,45,83.83,0,1,1,5,0,1
CUST_004840,45,Kumasi,3,Postpaid,1377,1.16,54,96.57,1,0,1,16,0,0
CUST_004841,18,Accra,51,Prepaid,181,2.96,32,38.17,1,1,0,1,1,0
CUST_004842,22,Accra,8,Postpaid,573,3.38,57,61.11,1,5,1,20,0,0
CUST_004843,45,Tamale,27,Postpaid,246,1.69,44,40.08,0,2,1,31,0,0
CUST_004844,53,Tamale,40,Postpaid,909,1.22,43,72.19,1,2,3,36,0,0
CUST_004845,55,Accra,7,Prepaid,545,0.39,50,53.03,0,13,0,7,0,0
CUST_004846,18,Tamale,38,Prepaid,1563,4.61,52,112.57,0,0,1,7,1,0
CUST_004847,45,Kumasi,12,Prepaid,436,1.18,42,48.36,0,2,2,47,0,0
CUST_004848,46,Obuasi,10,Postpaid,170,5.11,45,43.22,0,10,0,31,0,0
CUST_004849,23,Tamale,71,Prepaid,1725,2.1,43,114.75,1,3,0,29,1,0
CUST_004850,49,Koforidua,18,Prepaid,1228,9.29,45,104.48,0,3,0,46,0,0
CUST_004851,43,Tamale,11,Postpaid,282,2.34,56,44.38,1,1,0,12,0,0
CUST_004852,47,Obuasi,1,Prepaid,804,3.69,56,73.18,0,3,0,6,0,0
CUST_004853,43,Koforidua,46,Prepaid,73,18.96,48,66.37,1,0,1,29,0,0
CUST_004854,37,Kumasi,13,Postpaid,342,12.51,60,68.12,1,1,1,6,0,0
CUST_004855,18,Kumasi,16,Postpaid,653,1.26,60,61.17,0,0,1,4,1,0
CUST_004856,28,Accra,4,Prepaid,544,4.48,44,60.56,0,1,1,12,0,0
CUST_004857,54,Accra,3,Postpaid,4295,4.66,48,248.87,0,2,2,11,0,0
CUST_004858,42,Accra,74,Prepaid,1348,1.14,52,94.88,1,2,2,22,0,0
CUST_004859,50,Koforidua,1,Prepaid,125,7.41,43,45.37,0,0,1,38,0,0
CUST_004860,43,Accra,15,Prepaid,769,5.81,52,75.27,1,0,0,28,0,0
CUST_004861,52,Accra,24,Prepaid,153,6.45,55,46.05,1,0,1,12,0,0
CUST_004862,20,Ho,47,Prepaid,606,10.81,54,77.32,1,0,1,24,0,0
CUST_004863,23,Tema,20,Prepaid,864,1.04,59,71.18,3,5,0,1,1,0
CUST_004864,33,Kumasi,12,Prepaid,755,5.1,53,73.25,1,2,0,34,0,0
CUST_004865,47,Accra,7,Prepaid,1052,11.55,40,99.7,1,1,0,4,1,0
CUST_004866,32,Accra,30,Prepaid,671,3.85,54,66.65,2,0,1,1,0,0
CUST_004867,44,Tamale,34,Prepaid,237,1.86,47,40.27,3,0,4,8,1,0
CUST_004868,31,Cape Coast,51,Prepaid,1056,1.91,65,83.12,0,0,0,20,0,0
CUST_004869,59,Tamale,1,Prepaid,159,4.45,53,42.15,0,2,1,24,0,0
CUST_004870,24,Obuasi,6,Postpaid,1438,8.16,39,112.12,0,0,0,1,1,0
CUST_004871,31,Accra,26,Prepaid,514,2.38,57,56.16,0,1,1,5,0,0
CUST_004872,27,Koforidua,27,Postpaid,113,3.8,51,38.35,1,0,0,14,0,0
CUST_004873,18,Kumasi,28,Postpaid,194,9.86,49,54.32,0,2,2,20,0,0
CUST_004874,33,Kumasi,6,Postpaid,960,5.21,40,82.42,0,2,1,14,1,0
CUST_004875,18,Tema,64,Postpaid,89,9.47,57,49.09,0,0,1,8,0,0
CUST_004876,47,Kumasi,71,Postpaid,518,9.88,61,71.76,0,3,1,6,0,0
CUST_004877,50,Accra,63,Prepaid,214,5.02,50,45.74,1,2,1,56,0,0
CUST_004878,45,Ho,1,Prepaid,1331,0.81,46,92.77,0,0,1,8,1,0
CUST_004879,29,Accra,25,Postpaid,367,7.65,64,60.05,1,0,0,8,0,0
CUST_004880,26,Sekondi-Takoradi,37,Postpaid,1066,2.63,61,84.66,0,0,3,13,0,0
CUST_004881,18,Kumasi,5,Postpaid,781,2.89,49,69.73,0,4,0,13,0,0
CUST_004882,47,Accra,106,Prepaid,1357,0.24,57,94.03,0,0,0,50,0,0
CUST_004883,25,Kumasi,35,Prepaid,3578,3.63,60,212.16,0,0,0,1,0,0
CUST_004884,37,Accra,81,Prepaid,120,5.07,51,41.24,0,0,2,10,0,0
CUST_004885,18,Koforidua,9,Prepaid,437,0.61,49,47.97,1,2,1,1,0,0
CUST_004886,21,Tamale,3,Postpaid,283,2.25,62,44.85,1,1,0,24,0,0
CUST_004887,42,Tamale,17,Prepaid,824,6.88,44,79.36,0,0,2,12,0,0
CUST_004888,57,Accra,1,Postpaid,796,0.1,42,64.2,1,1,0,4,0,0
CUST_004889,71,Cape Coast,10,Prepaid,1714,5.31,51,121.42,1,1,3,27,0,0
CUST_004890,58,Tema,12,Postpaid,255,1.79,51,41.43,0,0,3,19,0,0
CUST_004891,28,Obuasi,92,Prepaid,147,4.24,50,40.83,1,1,0,60,0,0
CUST_004892,48,Sunyani,37,Prepaid,325,1.49,53,44.53,0,0,1,22,0,0
CUST_004893,42,Kumasi,1,Postpaid,727,19.18,41,98.81,0,0,1,16,0,0
CUST_004894,48,Kumasi,92,Prepaid,2022,4.87,54,136.24,1,1,2,5,0,0
CUST_004895,44,Kumasi,29,Prepaid,591,0.85,55,56.75,1,0,0,60,0,0
CUST_004896,37,Accra,17,Postpaid,313,5.79,56,52.83,1,2,2,40,0,0
CUST_004897,32,Tamale,35,Postpaid,101,5.05,57,40.85,1,1,0,5,0,0
CUST_004898,38,Sekondi-Takoradi,1,Postpaid,831,2.85,42,71.45,1,0,2,21,1,0
CUST_004899,42,Obuasi,10,Prepaid,2521,1.68,42,153.61,0,1,3,3,1,0
CUST_004900,44,Tema,31,Postpaid,151,8.29,51,49.23,2,1,0,55,0,0
CUST_004901,43,Cape Coast,12,Prepaid,2237,16.59,43,169.33,0,2,0,52,0,0
CUST_004902,32,Accra,19,Prepaid,27,23.02,57,73.09,1,0,1,1,1,0
CUST_004903,18,Accra,1,Prepaid,352,13.1,44,68.2,0,3,0,10,1,0
CUST_004904,50,Accra,33,Prepaid,1590,1.42,43,106.64,0,0,2,6,1,0
CUST_004905,30,Sunyani,19,Postpaid,152,5.51,51,43.72,0,2,0,46,1,0
CUST_004906,36,Tema,54,Prepaid,426,0.56,49,47.32,0,1,0,10,0,0
CUST_004907,42,Accra,1,Postpaid,1880,1.54,54,122.48,0,0,0,19,0,0
CUST_004908,20,Tamale,34,Prepaid,340,7.77,41,56.64,0,6,2,40,0,0
CUST_004909,45,Accra,47,Postpaid,221,1.7,49,39.35,0,0,2,28,0,0
CUST_004910,45,Accra,35,Postpaid,241,0.79,51,38.73,0,0,1,25,0,0
CUST_004911,28,Tamale,99,Prepaid,846,9.43,47,85.86,0,2,1,40,0,0
CUST_004912,38,Obuasi,17,Postpaid,527,4.26,59,60.77,0,0,3,11,0,0
CUST_004913,33,Sunyani,7,Prepaid,214,3.63,50,42.96,0,0,4,21,0,0
CUST_004914,33,Cape Coast,19,Postpaid,270,2.2,67,44.6,1,3,2,20,0,0
CUST_004915,34,Kumasi,16,Prepaid,70,1.33,51,31.26,0,0,0,24,0,0
CUST_004916,33,Cape Coast,17,Prepaid,1596,2.63,61,111.16,0,1,1,2,0,0
CUST_004917,22,Tema,41,Prepaid,262,3.05,48,44.0,0,2,1,2,0,0
CUST_004918,40,Sekondi-Takoradi,23,Prepaid,384,7.44,55,59.58,1,0,1,6,0,0
CUST_004919,35,Accra,6,Postpaid,92,10.34,53,50.58,0,3,1,49,0,0
CUST_004920,27,Ho,16,Prepaid,591,6.13,55,67.31,2,2,1,32,0,0
CUST_004921,26,Kumasi,29,Postpaid,2787,1.14,45,166.13,0,4,1,36,0,0
CUST_004922,32,Accra,1,Prepaid,78,9.91,59,49.62,0,2,0,1,0,0
CUST_004923,60,Accra,13,Postpaid,82,0.97,38,29.84,1,3,4,6,1,0
CUST_004924,39,Ho,17,Prepaid,550,3.34,48,58.98,0,2,0,29,0,0
CUST_004925,41,Cape Coast,20,Prepaid,326,1.5,49,44.2,1,0,1,24,0,0
CUST_004926,45,Ho,15,Postpaid,182,4.52,52,43.34,1,4,3,43,0,0
CUST_004927,18,Accra,8,Prepaid,572,0.46,44,53.92,0,4,1,60,0,0
CUST_004928,42,Cape Coast,17,Prepaid,222,20.68,66,79.06,3,0,0,30,1,0
CUST_004929,56,Tema,26,Prepaid,136,1.49,55,35.28,0,1,2,60,0,0
CUST_004930,45,Tamale,1,Postpaid,228,6.59,55,50.08,0,1,1,6,1,0
CUST_004931,39,Tema,21,Prepaid,611,2.39,51,60.43,0,0,1,10,0,0
CUST_004932,23,Accra,78,Postpaid,371,1.18,55,46.41,0,1,1,60,0,0
CUST_004933,24,Koforidua,6,Postpaid,280,5.31,48,49.42,0,0,0,18,0,0
CUST_004934,45,Cape Coast,16,Postpaid,1279,0.22,40,88.39,1,2,1,5,0,0
CUST_004935,23,Kumasi,59,Prepaid,104,9.45,45,48.6,0,2,1,27,0,0
CUST_004936,26,Accra,53,Postpaid,231,2.8,51,42.25,0,1,0,11,0,0
CUST_004937,22,Ho,10,Prepaid,212,10.56,48,56.52,1,6,0,60,0,0
CUST_004938,48,Tema,23,Prepaid,1427,4.05,66,106.05,1,1,1,17,0,0
CUST_004939,26,Kumasi,27,Postpaid,132,2.09,59,36.68,1,1,0,7,0,0
CUST_004940,34,Sunyani,55,Prepaid,245,3.45,33,42.45,0,4,0,60,0,0
CUST_004941,18,Sekondi-Takoradi,37,Postpaid,519,1.59,49,54.03,1,1,0,7,0,0
CUST_004942,32,Accra,5,Postpaid,175,0.82,44,34.79,0,0,0,4,0,0
CUST_004943,18,Accra,54,Prepaid,416,6.1,49,57.9,1,7,0,14,0,0
CUST_004944,46,Accra,14,Postpaid,31,0.35,41,26.35,0,1,0,29,0,0
CUST_004945,40,Accra,2,Postpaid,241,16.25,49,69.45,0,0,3,2,1,0
CUST_004946,18,Tamale,12,Prepaid,1181,8.75,51,101.65,0,3,2,8,0,0
CUST_004947,18,Kumasi,57,Postpaid,1914,1.56,49,123.72,0,0,2,6,1,0
CUST_004948,43,Accra,16,Prepaid,2797,7.9,54,181.05,0,0,1,5,0,0
CUST_004949,32,Obuasi,1,Prepaid,107,0.1,52,30.75,0,5,0,11,0,0
CUST_004950,41,Accra,52,Prepaid,136,11.67,51,55.24,1,2,2,6,0,0
CUST_004951,32,Tema,64,Prepaid,246,3.3,51,44.0,1,2,0,11,0,0
CUST_004952,37,Accra,10,Prepaid,572,6.5,51,66.7,1,0,1,28,0,0
CUST_004953,48,Cape Coast,7,Prepaid,1555,2.09,46,106.53,1,2,2,18,0,0
CUST_004954,32,Kumasi,23,Postpaid,240,27.24,50,91.48,0,1,0,16,0,0
CUST_004955,31,Accra,1,Postpaid,1020,2.17,47,80.04,0,5,1,12,0,0
CUST_004956,18,Kumasi,41,Prepaid,1255,4.84,58,98.23,0,0,1,10,0,0
CUST_004957,22,Tamale,8,Postpaid,3618,1.54,50,208.98,0,0,1,1,1,0
CUST_004958,29,Tamale,28,Postpaid,212,3.59,50,42.78,0,1,0,31,0,0
CUST_004959,33,Koforidua,5,Postpaid,157,2.03,65,38.41,0,13,0,31,0,0
CUST_004960,36,Obuasi,54,Postpaid,345,2.05,67,48.05,0,2,1,16,0,1
CUST_004961,30,Cape Coast,6,Prepaid,357,2.17,45,46.69,0,0,1,37,0,0
CUST_004962,30,Cape Coast,41,Prepaid,170,2.05,61,38.7,0,9,1,4,0,0
CUST_004963,22,Accra,34,Postpaid,425,8.16,55,63.07,1,1,2,23,0,0
CUST_004964,29,Sunyani,111,Postpaid,225,7.2,41,49.75,0,0,1,3,0,0
CUST_004965,18,Tema,8,Postpaid,502,1.22,46,52.14,0,1,0,56,1,0
CUST_004966,41,Koforidua,8,Postpaid,335,0.47,59,43.59,0,0,3,11,0,0
CUST_004967,33,Accra,41,Prepaid,501,0.88,53,52.11,0,0,0,15,0,0
CUST_004968,18,Tema,13,Postpaid,649,11.2,54,80.25,1,0,1,11,0,0
CUST_004969,40,Tema,5,Prepaid,208,0.2,50,35.8,0,3,0,12,0,0
CUST_004970,47,Tema,17,Prepaid,1877,2.31,50,123.47,0,8,0,4,0,0
CUST_004971,34,Obuasi,4,Prepaid,37,2.53,52,32.11,1,2,2,5,0,0
CUST_004972,45,Kumasi,84,Postpaid,1447,4.17,55,106.19,0,11,0,55,0,0
CUST_004973,55,Kumasi,22,Prepaid,75,7.75,59,45.15,0,0,0,7,0,0
CUST_004974,50,Accra,34,Postpaid,607,2.59,48,60.33,0,4,1,17,0,0
CUST_004975,26,Cape Coast,33,Postpaid,51,8.38,55,44.81,1,8,0,3,0,0
CUST_004976,39,Sekondi-Takoradi,5,Prepaid,185,18.05,52,70.55,0,0,1,3,0,0
CUST_004977,33,Ho,5,Prepaid,609,33.51,42,121.67,1,0,1,1,0,0
CUST_004978,49,Cape Coast,36,Prepaid,1100,10.99,45,101.48,0,1,0,1,1,0
CUST_004979,32,Accra,29,Prepaid,994,2.15,51,79.1,0,0,0,26,1,0
CUST_004980,21,Ho,31,Postpaid,165,0.64,47,34.23,1,0,1,10,0,0
CUST_004981,49,Kumasi,11,Prepaid,167,2.81,59,39.87,0,5,1,15,0,0
CUST_004982,44,Kumasi,69,Prepaid,202,2.94,41,40.08,0,1,0,17,0,0
CUST_004983,33,Obuasi,79,Prepaid,121,10.61,46,51.87,0,2,3,40,0,0
CUST_004984,31,Tamale,16,Prepaid,37,6.94,57,41.43,0,1,1,4,0,0
CUST_004985,18,Tamale,25,Prepaid,178,2.69,48,39.08,0,1,0,1,0,0
CUST_004986,40,Accra,17,Prepaid,1448,0.19,46,97.38,0,1,1,2,0,0
CUST_004987,37,Cape Coast,4,Prepaid,1129,4.6,47,90.35,0,5,0,1,0,0
CUST_004988,48,Accra,20,Prepaid,848,3.39,49,74.08,0,4,0,5,0,0
CUST_004989,18,Koforidua,27,Postpaid,600,3.13,55,61.76,0,5,2,7,0,0
CUST_004990,18,Sunyani,22,Prepaid,247,6.12,51,49.69,0,1,1,16,0,0
CUST_004991,40,Tamale,21,Prepaid,238,2.97,53,43.14,2,1,1,8,0,0
CUST_004992,38,Accra,20,Postpaid,3202,13.5,61,213.2,0,0,0,16,0,0
CUST_004993,21,Sekondi-Takoradi,11,Prepaid,1763,2.49,57,118.83,0,0,3,15,0,0
CUST_004994,29,Accra,37,Prepaid,148,5.76,52,44.12,0,2,0,12,0,0
CUST_004995,18,Accra,2,Prepaid,973,7.59,48,88.63,0,1,3,1,1,0
CUST_004996,31,Tema,46,Postpaid,438,5.66,54,58.62,0,0,1,1,0,0
CUST_004997,33,Accra,13,Prepaid,254,4.22,47,45.84,0,3,0,11,1,0
CUST_004998,46,Kumasi,54,Prepaid,996,4.3,48,83.2,0,7,1,57,0,0
CUST_004999,24,Cape Coast,49,Prepaid,1510,6.79,52,114.28,1,1,0,14,1,0
CUST_005000,18,Accra,10,Prepaid,2895,1.13,55,172.51,1,0,4,13,1,0
CUST_005001,52,Cape Coast,4,Prepaid,452,0.9,56,50.0,0,1,1,29,0,0
CUST_005002,22,Tamale,7,Prepaid,140,0.92,46,33.44,0,0,0,1,0,0
CUST_005003,35,Kumasi,1,Postpaid,89,4.61,50,38.67,0,1,3,21,0,0
CUST_005004,55,Sekondi-Takoradi,63,Postpaid,162,3.47,42,39.24,0,1,0,14,0,0
CUST_005005,48,Tamale,112,Prepaid,784,1.32,62,68.04,1,0,2,25,0,0
CUST_005006,34,Cape Coast,1,Prepaid,395,2.18,44,48.51,1,1,0,7,1,0
CUST_005007,34,Obuasi,13,Prepaid,280,13.68,55,66.86,0,2,2,51,0,0
CUST_005008,31,Cape Coast,43,Postpaid,1361,1.04,49,95.03,0,4,0,8,0,0
CUST_005009,30,Koforidua,47,Prepaid,1657,2.19,56,112.83,0,4,2,7,1,0
CUST_005010,55,Kumasi,9,Prepaid,421,2.42,33,49.19,0,3,1,4,0,0
CUST_005011,27,Obuasi,14,Prepaid,238,10.19,56,57.88,1,1,1,50,0,0
CUST_005012,31,Obuasi,18,Postpaid,956,0.9,60,75.6,0,0,2,4,0,0
CUST_005013,27,Accra,9,Prepaid,2310,6.62,46,153.34,0,2,1,14,0,0
CUST_005014,26,Tamale,87,Prepaid,240,5.37,42,46.94,0,2,1,9,0,0
CUST_005015,30,Accra,22,Prepaid,672,11.17,37,79.64,0,8,0,1,0,0
CUST_005016,30,Koforidua,8,Postpaid,496,5.08,50,59.96,0,0,1,35,0,0
CUST_005017,54,Accra,16,Postpaid,513,7.7,41,65.15,1,0,3,37,0,0
CUST_005018,43,Tamale,17,Prepaid,458,0.49,60,49.88,0,0,0,17,0,0
CUST_005019,34,Koforidua,38,Postpaid,125,13.2,43,56.95,0,0,1,7,0,0
CUST_005020,36,Accra,6,Prepaid,1185,17.92,57,120.79,0,0,0,20,0,0
CUST_005021,21,Accra,1,Prepaid,1896,7.48,63,136.06,0,0,0,5,0,0
CUST_005022,33,Kumasi,20,Postpaid,599,4.15,53,63.55,1,2,2,1,0,0
CUST_005023,23,Kumasi,2,Postpaid,88,5.08,62,40.76,1,0,1,41,1,0
CUST_005024,18,Sekondi-Takoradi,25,Postpaid,1068,6.28,53,91.26,1,2,2,5,0,0
CUST_005025,34,Sekondi-Takoradi,53,Prepaid,170,2.66,58,39.62,1,1,0,1,0,0
CUST_005026,35,Accra,28,Prepaid,109,4.63,50,39.71,0,1,3,1,0,0
CUST_005027,18,Accra,5,Postpaid,693,4.87,65,70.89,0,0,0,33,0,0
CUST_005028,55,Tamale,26,Prepaid,711,1.03,49,62.51,1,0,3,6,0,0
CUST_005029,59,Kumasi,40,Prepaid,243,7.74,47,52.33,0,1,3,60,0,0
CUST_005030,50,Tema,6,Postpaid,93,3.52,48,36.49,0,1,4,1,0,0
CUST_005031,48,Accra,21,Postpaid,542,2.77,37,56.34,0,1,2,1,0,0
CUST_005032,39,Accra,11,Postpaid,871,0.46,48,69.27,0,3,0,17,0,0
CUST_005033,42,Sekondi-Takoradi,62,Postpaid,441,0.6,59,49.15,3,2,1,5,1,0
CUST_005034,33,Sekondi-Takoradi,44,Prepaid,307,6.51,69,55.27,3,1,0,23,0,0
CUST_005035,19,Koforidua,15,Prepaid,59,3.58,43,34.41,0,0,2,1,0,0
CUST_005036,46,Obuasi,5,Postpaid,330,0.34,47,41.88,0,0,0,14,0,0
CUST_005037,42,Accra,30,Postpaid,2762,7.05,43,176.5,1,1,2,7,0,0
CUST_005038,54,Cape Coast,48,Prepaid,333,3.18,46,47.61,0,2,1,15,0,0
CUST_005039,34,Obuasi,19,Prepaid,2298,0.37,63,141.94,0,0,0,6,0,0
CUST_005040,38,Kumasi,49,Prepaid,244,2.74,45,42.18,2,1,1,1,0,0
CUST_005041,46,Accra,8,Prepaid,627,0.26,60,57.87,0,3,1,26,0,0
CUST_005042,41,Tamale,8,Prepaid,435,13.24,55,73.73,1,0,0,28,0,0
CUST_005043,48,Kumasi,9,Postpaid,1162,0.87,48,84.64,1,1,0,19,0,0
CUST_005044,46,Koforidua,36,Postpaid,202,0.72,61,37.64,0,0,1,18,0,0
CUST_005045,22,Accra,8,Postpaid,482,1.27,40,50.64,1,1,0,15,0,0
CUST_005046,40,Tamale,9,Postpaid,729,4.66,39,69.67,2,1,2,19,0,0
CUST_005047,18,Accra,24,Postpaid,196,0.91,57,37.32,2,1,0,5,0,0
CUST_005048,52,Ho,5,Postpaid,416,11.35,46,68.1,0,1,3,14,0,0
CUST_005049,35,Kumasi,60,Postpaid,360,1.89,47,46.48,2,4,1,29,0,0
CUST_005050,48,Accra,53,Prepaid,126,1.44,58,34.98,0,0,1,19,0,1
CUST_005051,23,Accra,5,Prepaid,814,0.1,42,65.1,0,0,0,60,0,0
CUST_005052,27,Tamale,26,Postpaid,49,4.47,50,36.39,0,0,2,52,0,0
CUST_005053,41,Tema,13,Postpaid,821,14.28,50,94.61,0,0,1,4,0,0
CUST_005054,49,Ho,50,Prepaid,644,4.05,57,66.0,0,0,1,6,0,0
CUST_005055,30,Kumasi,1,Prepaid,981,1.01,56,76.67,0,1,0,32,1,0
CUST_005056,18,Tamale,9,Postpaid,1161,7.39,56,98.43,1,3,0,45,1,0
CUST_005057,27,Tamale,19,Prepaid,254,2.02,48,41.54,0,2,0,21,0,0
CUST_005058,39,Tamale,3,Postpaid,318,4.6,52,50.3,1,1,1,33,0,0
CUST_005059,38,Kumasi,43,Prepaid,850,2.11,45,71.22,0,1,1,9,0,0
CUST_005060,50,Tamale,1,Postpaid,853,5.6,41,77.95,3,3,2,2,0,0
CUST_005061,30,Kumasi,15,Postpaid,889,7.11,55,84.17,0,0,1,5,0,0
CUST_005062,44,Kumasi,5,Prepaid,905,2.36,50,74.97,0,0,0,45,0,0
CUST_005063,23,Obuasi,1,Postpaid,688,2.04,40,62.48,0,4,3,22,1,0
CUST_005064,31,Accra,13,Prepaid,1840,0.1,58,118.0,0,1,1,36,0,0
CUST_005065,18,Accra,38,Postpaid,107,1.08,56,33.11,0,4,2,12,0,0
CUST_005066,58,Sekondi-Takoradi,100,Prepaid,1371,9.75,58,113.85,0,0,1,15,0,0
CUST_005067,29,Sekondi-Takoradi,10,Prepaid,419,19.39,61,85.83,1,0,1,8,0,0
CUST_005068,44,Accra,3,Postpaid,147,17.76,49,67.77,0,0,0,8,0,0
CUST_005069,27,Cape Coast,16,Prepaid,855,1.27,51,70.39,0,1,2,34,0,0
CUST_005070,18,Accra,5,Postpaid,93,1.56,52,32.97,1,3,1,1,0,0
CUST_005071,27,Kumasi,46,Prepaid,296,8.25,48,56.1,0,1,1,25,0,0
CUST_005072,26,Tema,11,Postpaid,333,3.11,58,48.67,0,2,1,36,0,0
CUST_005073,18,Accra,8,Postpaid,249,4.31,60,47.07,1,2,1,7,0,0
CUST_005074,40,Tamale,54,Prepaid,453,5.23,50,58.11,1,0,1,17,0,0
CUST_005075,46,Sunyani,42,Postpaid,394,3.79,52,52.48,0,2,1,1,0,0
CUST_005076,41,Koforidua,28,Prepaid,1803,1.46,50,118.07,0,4,2,5,0,0
CUST_005077,57,Sekondi-Takoradi,29,Prepaid,162,1.93,60,37.96,1,1,0,8,0,0
CUST_005078,28,Sekondi-Takoradi,3,Postpaid,2056,7.84,54,143.88,1,0,2,1,0,0
CUST_005079,40,Kumasi,2,Prepaid,162,2.54,42,37.38,0,0,2,2,0,0
CUST_005080,20,Accra,14,Postpaid,531,1.14,57,54.53,2,3,1,40,0,0
CUST_005081,35,Accra,24,Postpaid,576,12.17,51,78.24,1,0,4,30,0,0
CUST_005082,36,Ho,8,Prepaid,227,3.49,69,45.23,1,2,0,25,0,0
CUST_005083,34,Tamale,19,Prepaid,272,2.21,54,43.42,1,1,1,29,0,0
CUST_005084,33,Tamale,41,Postpaid,924,9.23,49,89.56,0,1,0,5,0,0
CUST_005085,31,Tamale,29,Prepaid,189,2.6,48,39.45,0,1,0,13,0,0
CUST_005086,38,Sunyani,22,Postpaid,5173,2.35,61,289.45,1,1,2,9,0,0
CUST_005087,24,Sekondi-Takoradi,44,Postpaid,370,11.24,55,66.48,1,3,1,8,0,0
CUST_005088,44,Tamale,10,Prepaid,271,2.95,51,44.55,0,0,2,28,0,0
CUST_005089,41,Tema,11,Postpaid,671,11.56,50,81.67,0,2,1,27,0,0
CUST_005090,47,Accra,17,Prepaid,2201,0.87,55,137.29,0,3,0,6,0,0
CUST_005091,25,Cape Coast,6,Prepaid,670,2.1,38,61.5,0,0,1,20,0,0
CUST_005092,43,Accra,55,Postpaid,615,7.12,50,69.99,1,1,0,60,0,0
CUST_005093,18,Kumasi,17,Prepaid,378,3.07,32,48.24,0,1,1,2,0,0
CUST_005094,30,Accra,1,Postpaid,2543,1.58,28,153.11,0,0,0,21,0,0
